"","site_name","human_use","count_height","egg_count_index","egg_count","egg_count_index_1","caterpillar_count","site_name_1","human_use_1","eggs_ground","eggs_mid_tree","eggs_upper_tree"
"370","L015","Low","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"371","L015","Low","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"372","L015","Low","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"373","L015","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"374","L015","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"375","L015","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"376","L015","Low","medium",7.5,"medium",7.5,"low",NA,NA,NA,NA,NA
"377","L015","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"378","L015","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"379","L016","Low","high",12.5,"high",12.5,"low",NA,NA,NA,NA,NA
"380","L016","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"381","L016","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"382","L016","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"383","L016","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"384","L016","Low","high",0,"0",0,"high",NA,NA,NA,NA,NA
"385","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"386","L016","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"387","L016","Low","high",0,"0",0,"high",NA,NA,NA,NA,NA
"388","L016","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"389","L016","Low","high",0,"0",0,"high",NA,NA,NA,NA,NA
"390","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"391","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"392","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"393","L016","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"394","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"395","L016","Low","high",0,"0",0,"high",NA,NA,NA,NA,NA
"396","L016","Low","high",0,"0",0,"high",NA,NA,NA,NA,NA
"397","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"398","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"399","L016","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"400","L016","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"401","L016","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"402","L016","Low","high",0,"0",0,"high",NA,NA,NA,NA,NA
"403","L016","Low","low",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"404","L016","Low","low",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"405","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"406","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"407","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"408","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"409","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"410","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"411","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"412","L016","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"413","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"414","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"415","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"416","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"417","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"418","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"419","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"420","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"421","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"422","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"423","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"424","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"425","L016","Low","low",0,"0",0,"low",NA,NA,NA,NA,NA
"426","L016","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"427","L016","Low","medium",12.5,"high",12.5,"low",NA,NA,NA,NA,NA
"428","L016","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"429","L016","Low","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"430","L016","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"431","L016","Low","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"432","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"433","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"434","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"435","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"436","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"437","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"438","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"439","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"440","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"441","L016","Low","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"442","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"443","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"444","L016","Low","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"445","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"446","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"447","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"448","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"449","L016","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"450","L016","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"451","L017","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"452","L017","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"453","L017","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"454","L017","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"455","L017","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"456","L017","Low","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"457","L017","Low","high",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"458","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"459","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"460","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"461","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"462","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"463","L017","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"464","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"465","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"466","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"467","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"468","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"469","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"470","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"471","L017","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"472","L017","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"473","L017","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"474","L017","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"475","L017","Low","high",0,"0",0,"low",NA,NA,NA,NA,NA
"476","L017","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"477","L017","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"478","L017","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"479","L017","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"480","L017","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"481","L017","Low","low",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"482","L017","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"483","L017","Low","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"484","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"485","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"486","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"487","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"488","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"489","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"490","L017","Low","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"491","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"492","L017","Low","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"493","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"494","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"495","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"496","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"497","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"498","L017","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"499","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"500","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"501","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"502","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"503","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"504","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"505","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"506","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"507","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"508","L017","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"509","L017","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"510","L017","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"511","L017","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"512","L017","Low","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"513","L017","Low","medium",7.5,"medium",7.5,"low",NA,NA,NA,NA,NA
"514","L017","Low","medium",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"515","L017","Low","medium",7.5,"medium",7.5,"low",NA,NA,NA,NA,NA
"516","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"517","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"518","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"519","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"520","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"521","L017","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"522","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"523","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"524","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"525","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"526","L017","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"527","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"528","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"529","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"530","L017","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"531","L017","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"532","L017","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"533","L017","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"534","L017","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"535","L017","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"536","L017","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"537","L017","Low","medium",0,"0",0,"high",NA,NA,NA,NA,NA
"538","L02","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"539","L02","Low","high",12.5,"high",12.5,"high",NA,NA,NA,NA,NA
"540","L02","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"541","L02","Low","high",12.5,"high",12.5,"medium",NA,NA,NA,NA,NA
"542","L02","Low","high",12.5,"high",12.5,"medium",NA,NA,NA,NA,NA
"543","L02","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"544","L02","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"545","L02","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"546","L02","Low","high",2.5,"low",2.5,"high",NA,NA,NA,NA,NA
"547","L02","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"548","L02","Low","high",7.5,"medium",7.5,"medium",NA,NA,NA,NA,NA
"549","L02","Low","high",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"550","L02","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"551","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"552","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"553","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"554","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"555","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"556","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"557","L02","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"558","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"559","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"560","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"561","L02","Low","high",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"562","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"563","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"564","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"565","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"566","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"567","L02","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"568","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"569","L02","Low","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"570","L02","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"571","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"572","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"573","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"574","L02","Low","high",0,"0",0,NA,NA,NA,NA,NA,NA
"575","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"576","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"577","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"578","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"579","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"580","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"581","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"582","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"583","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"584","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"585","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"586","L02","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"587","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"588","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"589","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"590","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"591","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"592","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"593","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"594","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"595","L02","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"596","L02","Low","low",7.5,"medium",7.5,"low",NA,NA,NA,NA,NA
"597","L02","Low","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"598","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"599","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"600","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"601","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"602","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"603","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"604","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"605","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"606","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"607","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"608","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"609","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"610","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"611","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"612","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"613","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"614","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"615","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"616","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"617","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"618","L02","Low","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"619","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"620","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"621","L02","Low","low",0,"0",0,NA,NA,NA,NA,NA,NA
"622","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"623","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"624","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"625","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"626","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"627","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"628","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"629","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"630","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"631","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"632","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"633","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"634","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"635","L02","Low","low",0,"0",0,"0",NA,NA,NA,NA,NA
"636","L02","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"637","L02","Low","medium",2.5,"low",2.5,"medium",NA,NA,NA,NA,NA
"638","L02","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"639","L02","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"640","L02","Low","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"641","L02","Low","medium",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"642","L02","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"643","L02","Low","medium",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"644","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"645","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"646","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"647","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"648","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"649","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"650","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"651","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"652","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"653","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"654","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"655","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"656","L02","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"657","L02","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"658","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"659","L02","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"660","L02","Low","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"661","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"662","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"663","L02","Low","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"664","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"665","L02","Low","medium",0,"0",0,"none",NA,NA,NA,NA,NA
"666","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"667","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"668","L02","Low","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"669","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"670","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"671","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"672","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"673","L02","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"674","L02","Low","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"675","L02","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"676","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"677","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"678","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"679","L02","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"680","L02","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"681","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"682","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"683","L02","Low","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"684","L02","Low","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"685","L03","Low","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"686","L03","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"687","L03","Low","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"688","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"689","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"690","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"691","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"692","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"693","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"694","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"695","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"696","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"697","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"698","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"699","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"700","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"701","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"702","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"703","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"704","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"705","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"706","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"707","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"708","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"709","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"710","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"711","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"712","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"713","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"714","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"715","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"716","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"717","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"718","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"719","L03","Low","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"720","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"721","L03","Low","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"722","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"723","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"724","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"725","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"726","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"727","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"728","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"729","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"730","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"731","L03","Low","high",0,"0",0,"0",NA,NA,NA,NA,NA
"732","L03","Low","low",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"733","L03","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"734","L03","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"735","L03","Low","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
