Site Name,Human Use,Tree ID,DBH (cm),Date,Time,Temp C,Humidity,In Center,Count Height,Egg Count,Caterpillar Count,Notes,Entered by
H016,High,sugar maple,11.1,07-Jun,11:10,21,57%,No,medium,none,none,,
H016,High,sugar maple,1.7,07-Jun,11:10,21,57%,No,medium,none,none,,
H016,High,sugar maple,1,07-Jun,11:10,21,57%,No,medium,none,none,,
H016,High,sugar maple,1.2,07-Jun,11:10,21,57%,No,medium,none,none,,
H016,High,sugar maple,1.4,07-Jun,11:10,21,57%,No,medium,none,none,,
H016,High,sugar maple,1.3,07-Jun,11:10,21,57%,No,medium,none,none,,
H016,High,sugar maple,1.3,07-Jun,11:10,21,57%,No,medium,none,none,,
H017,High,dead,5.8,07-Jun,11:23,22,56%,Yes,high,none,none,,
H017,High,american beech,4.1,07-Jun,11:23,22,56%,Yes,high,none,none,,
H017,High,american beech,37.8,07-Jun,11:23,22,56%,Yes,high,none,none,multiple trunks,
H017,High,dead,2.9,07-Jun,11:23,22,56%,Yes,high,none,none,,
H017,High,american beech,7.3,07-Jun,11:23,22,56%,Yes,high,none,none,,
H017,High,dead,5.8,07-Jun,11:23,22,56%,Yes,low,none,none,,
H017,High,american beech,4.1,07-Jun,11:23,22,56%,Yes,low,none,none,,
H017,High,american beech,37.8,07-Jun,11:23,22,56%,Yes,low,none,none,multiple trunks,
H017,High,dead,2.9,07-Jun,11:23,22,56%,Yes,low,none,none,,
H017,High,american beech,7.3,07-Jun,11:23,22,56%,Yes,low,none,none,,
H017,High,dead,5.8,07-Jun,11:23,22,56%,Yes,medium,none,none,,
H017,High,american beech,4.1,07-Jun,11:23,22,56%,Yes,medium,none,none,,
H017,High,american beech,37.8,07-Jun,11:23,22,56%,Yes,medium,none,none,multiple trunks,
H017,High,dead,2.9,07-Jun,11:23,22,56%,Yes,medium,none,none,,
H017,High,american beech,7.3,07-Jun,11:23,22,56%,Yes,medium,none,none,,
H017,High,american beech,44,07-Jun,11:23,22,56%,No,high,high,none,,
H017,High,sugar maple,3.5,07-Jun,11:23,22,56%,No,high,none,none,,
H017,High,dead,4.1,07-Jun,11:23,22,56%,No,high,none,none,multiple trunks,
H017,High,american beech,4.7,07-Jun,11:23,22,56%,No,high,none,none,,
H017,High,american beech,4.3,07-Jun,11:23,22,56%,No,high,none,low,,
H017,High,red oak,75.8,07-Jun,11:23,22,56%,No,high,low,none,,
H017,High,american beech,3.3,07-Jun,11:23,22,56%,No,high,none,none,,
H017,High,manitoba maple,3.9,07-Jun,11:23,22,56%,No,high,none,none,,
H017,High,striped maple,3.5,07-Jun,11:23,22,56%,No,high,none,none,? on ID,
H017,High,american beech,3.3,07-Jun,11:23,22,56%,No,high,none,none,,
H017,High,american beech,4.8,07-Jun,11:23,22,56%,No,high,none,low,,
H017,High,sugar maple,23.6,07-Jun,11:23,22,56%,No,high,none,none,,
H017,High,american beech,44,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,sugar maple,3.5,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,dead,4.1,07-Jun,11:23,22,56%,No,low,none,none,multiple trunks,
H017,High,american beech,4.7,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,american beech,4.3,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,red oak,75.8,07-Jun,11:23,22,56%,No,low,low,none,,
H017,High,american beech,3.3,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,manitoba maple,3.9,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,striped maple,3.5,07-Jun,11:23,22,56%,No,low,none,none,? on ID,
H017,High,american beech,3.3,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,american beech,4.8,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,sugar maple,23.6,07-Jun,11:23,22,56%,No,low,none,none,,
H017,High,american beech,44,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,sugar maple,3.5,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,dead,4.1,07-Jun,11:23,22,56%,No,medium,none,none,multiple trunks,
H017,High,american beech,4.7,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,american beech,4.3,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,red oak,75.8,07-Jun,11:23,22,56%,No,medium,low,none,,
H017,High,american beech,3.3,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,manitoba maple,3.9,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,striped maple,3.5,07-Jun,11:23,22,56%,No,medium,none,none,? on ID,
H017,High,american beech,3.3,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,american beech,4.8,07-Jun,11:23,22,56%,No,medium,none,none,,
H017,High,sugar maple,23.6,07-Jun,11:23,22,56%,No,medium,none,none,,
H018,High,american beech,6,07-Jun,11:50,21,55%,Yes,high,none,none,,
H018,High,american beech,6.3,07-Jun,11:50,21,55%,Yes,high,none,none,,
H018,High,american beech,7.5,07-Jun,11:50,21,55%,Yes,high,none,none,,
H018,High,american beech,6.4,07-Jun,11:50,21,55%,Yes,high,none,low,,
H018,High,grey birch,41.5,07-Jun,11:50,21,55%,Yes,high,low,none,,
H018,High,american beech,8,07-Jun,11:50,21,55%,Yes,high,none,low,,
H018,High,american beech,6,07-Jun,11:50,21,55%,Yes,low,none,none,,
H018,High,american beech,6.3,07-Jun,11:50,21,55%,Yes,low,none,none,,
H018,High,american beech,7.5,07-Jun,11:50,21,55%,Yes,low,none,none,,
H018,High,american beech,6.4,07-Jun,11:50,21,55%,Yes,low,none,none,,
H018,High,grey birch,41.5,07-Jun,11:50,21,55%,Yes,low,low,none,,
H018,High,american beech,8,07-Jun,11:50,21,55%,Yes,low,none,none,,
H018,High,american beech,6,07-Jun,11:50,21,55%,Yes,medium,none,none,,
H018,High,american beech,6.3,07-Jun,11:50,21,55%,Yes,medium,none,none,,
H018,High,american beech,7.5,07-Jun,11:50,21,55%,Yes,medium,low,none,,
H018,High,american beech,6.4,07-Jun,11:50,21,55%,Yes,medium,none,low,,
H018,High,grey birch,41.5,07-Jun,11:50,21,55%,Yes,medium,medium,low,,
H018,High,american beech,8,07-Jun,11:50,21,55%,Yes,medium,none,none,,
H018,High,american beech,6.8,07-Jun,11:50,21,55%,No,high,none,low,,
H018,High,dead,2.9,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,american beech,8.2,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,paper birch,25.6,07-Jun,11:50,21,55%,No,high,medium,none,,
H018,High,dead,46.4,07-Jun,11:50,21,55%,No,high,none,none,multiple trunks,
H018,High,dead,2.1,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,american beech,4.2,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,american beech,1,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,american beech,2.3,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,dead,2.9,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,dead,1.8,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,american beech,5.2,07-Jun,11:50,21,55%,No,high,low,none,,
H018,High,american beech,4.4,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,sugar maple,30.3,07-Jun,11:50,21,55%,No,high,none,none,,
H018,High,american beech,6.8,07-Jun,11:50,21,55%,No,low,low,none,,
H018,High,dead,2.9,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,american beech,8.2,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,paper birch,25.6,07-Jun,11:50,21,55%,No,low,medium,none,,
H018,High,dead,46.4,07-Jun,11:50,21,55%,No,low,none,none,multiple trunks,
H018,High,dead,2.1,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,american beech,4.2,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,american beech,1,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,american beech,2.3,07-Jun,11:50,21,55%,No,low,low,none,,
H018,High,dead,2.9,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,dead,1.8,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,american beech,5.2,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,american beech,4.4,07-Jun,11:50,21,55%,No,low,none,none,,
H018,High,sugar maple,30.3,07-Jun,11:50,21,55%,No,low,low,none,,
H018,High,american beech,6.8,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,dead,2.9,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,american beech,8.2,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,paper birch,25.6,07-Jun,11:50,21,55%,No,medium,low,none,,
H018,High,dead,46.4,07-Jun,11:50,21,55%,No,medium,none,none,multiple trunks,
H018,High,dead,2.1,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,american beech,4.2,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,american beech,1,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,american beech,2.3,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,dead,2.9,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,dead,1.8,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,american beech,5.2,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,american beech,4.4,07-Jun,11:50,21,55%,No,medium,none,none,,
H018,High,sugar maple,30.3,07-Jun,11:50,21,55%,No,medium,none,none,,
H02,High,sugar maple,no entry,16-Jun,10:10,22,70%,Yes,high,no entry,none,,
H02,High,sugar maple,no entry,16-Jun,10:10,22,70%,Yes,high,no entry,none,,
H02,High,sugar maple,no entry,16-Jun,10:10,22,70%,Yes,low,no entry,none,,
H02,High,sugar maple,no entry,16-Jun,10:10,22,70%,Yes,low,no entry,none,,
H02,High,sugar maple,no entry,16-Jun,10:10,22,70%,Yes,medium,no entry,none,,
H02,High,sugar maple,no entry,16-Jun,10:10,22,70%,Yes,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,second possible ID: hazelnut,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,black cherry,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,trembling aspen,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,black cherry,no entry,16-Jun,10:10,22,70%,No,high,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,second possible ID: hazelnut,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,black cherry,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,trembling aspen,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,black cherry,no entry,16-Jun,10:10,22,70%,No,low,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,second possible ID: hazelnut,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,Ostrya virginiana,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,black cherry,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,white ash,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,trembling aspen,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,dead,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H02,High,american beech,no entry,16-Jun,10:10,22,70%,No,medium,no entry,low,,
H02,High,black cherry,no entry,16-Jun,10:10,22,70%,No,medium,no entry,none,,
H04,High,quaking aspen,no entry,15-Jun,11:50,22,59%,No,high,no entry,high,,
H04,High,quaking aspen,no entry,15-Jun,11:50,22,59%,No,low,no entry,medium,,
H04,High,quaking aspen,no entry,15-Jun,11:50,22,59%,No,medium,no entry,medium,,
H05,High,red oak,1.8,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,Fraxinus pennsylvanica,1.1,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,Fraxinus pennsylvanica,1.6,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,chokecherry,1.2,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,Fraxinus pennsylvanica,2.1,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,grey birch,10.3,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,grey birch,2.9,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,grey birch,6,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,grey birch,4,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,Frangula almus,1.8,02-Jun,12:30,19,60%,Yes,high,none,low,,
H05,High,grey birch,10.8,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,Fraxinus pennsylvanica,1.8,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,Fraxinus pennsylvanica,5.8,02-Jun,12:30,19,60%,Yes,high,none,none,,
H05,High,red oak,1.8,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,Fraxinus pennsylvanica,1.1,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,Fraxinus pennsylvanica,1.6,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,chokecherry,1.2,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,Fraxinus pennsylvanica,2.1,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,grey birch,10.3,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,grey birch,2.9,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,grey birch,6,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,grey birch,4,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,Frangula almus,1.8,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,grey birch,10.8,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,Fraxinus pennsylvanica,1.8,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,Fraxinus pennsylvanica,5.8,02-Jun,12:30,19,60%,Yes,low,none,none,,
H05,High,red oak,1.8,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,Fraxinus pennsylvanica,1.1,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,Fraxinus pennsylvanica,1.6,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,chokecherry,1.2,02-Jun,12:30,19,60%,Yes,medium,low,none,,
H05,High,Fraxinus pennsylvanica,2.1,02-Jun,12:30,19,60%,Yes,medium,none,low,,
H05,High,grey birch,10.3,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,grey birch,2.9,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,grey birch,6,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,grey birch,4,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,Frangula almus,1.8,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,grey birch,10.8,02-Jun,12:30,19,60%,Yes,medium,low,none,,
H05,High,Fraxinus pennsylvanica,1.8,02-Jun,12:30,19,60%,Yes,medium,none,none,,
H05,High,Fraxinus pennsylvanica,5.8,02-Jun,12:30,19,60%,Yes,medium,low,none,,
H05,High,Acer rubrum,2.4,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,grey birch,11.5,02-Jun,12:31,19,60%,No,high,none,none,,
H05,High,red oak,1.9,02-Jun,12:31,19,60%,No,high,none,low,,
H05,High,Populus deltoides ,24.9,02-Jun,12:31,19,60%,No,high,low,none,,
H05,High,Fraxinus pennsylvanica,1.7,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,trembling aspen,3,02-Jun,12:30,19,60%,No,high,none,high,,
H05,High,dead,8.4,02-Jun,12:30,19,60%,No,high,low,high,birch when it was alive,
H05,High,Populus deltoides ,17.5,02-Jun,12:30,19,60%,No,high,low,none,,
H05,High,Populus deltoides ,23.7,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Fraxinus pennsylvanica,3.6,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Fraxinus pennsylvanica,1.2,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,grey birch,9.4,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,american beech,2.9,02-Jun,12:30,19,60%,No,high,none,none,multiple trunks,
H05,High,american beech,1.6,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,trembling aspen,1.8,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,dead,8.9,02-Jun,12:30,19,60%,No,high,low,none,grey birch when it was alive,
H05,High,Fraxinus pennsylvanica,3.8,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Populus deltoides ,22.6,02-Jun,12:30,19,60%,No,high,low,none,,
H05,High,grey birch,5.9,02-Jun,12:30,19,60%,No,high,low,none,,
H05,High,Populus deltoides ,20,02-Jun,12:30,19,60%,No,high,low,none,,
H05,High,dead,13,02-Jun,12:30,19,60%,No,high,none,none,grey birch when it was alive,
H05,High,grey birch,5.7,02-Jun,12:30,19,60%,No,high,low,none,,
H05,High,Fraxinus pennsylvanica,7.9,02-Jun,12:30,19,60%,No,high,none,low,,
H05,High,Fraxinus pennsylvanica,1.7,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Fraxinus pennsylvanica,4.6,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Fraxinus pennsylvanica,2.5,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Acer rubrum,2.9,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Acer rubrum,2.7,02-Jun,12:30,19,60%,No,high,none,none,,
H05,High,Acer rubrum,1.9,02-Jun,12:39,19,60%,No,high,none,medium,,
H05,High,dead,11.8,02-Jun,12:39,19,60%,No,high,none,medium,,
H05,High,Populus deltoides ,24.6,02-Jun,12:39,19,60%,No,high,low,none,,
H05,High,grey birch,6.5,02-Jun,12:39,19,60%,No,high,none,low,,
H05,High,Fraxinus pennsylvanica,1.5,02-Jun,12:39,19,60%,No,high,none,low,,
H05,High,Fraxinus pennsylvanica,1.8,02-Jun,12:39,19,60%,No,high,none,none,,
H05,High,Fraxinus pennsylvanica,2,02-Jun,12:39,19,60%,No,high,none,none,,
H05,High,red oak,1.9,02-Jun,12:39,19,60%,No,high,none,high,,
H05,High,Fraxinus pennsylvanica,1.9,02-Jun,12:39,19,60%,No,high,none,none,,
H05,High,dead,7.2,02-Jun,12:39,19,60%,No,high,none,none,,
